"","Sub_Transect_Number","Survey_Date","Year","Latitude_DD","Longitude_DD","Transect_Location","Watermass_Strata","Depth_Strata","Depth_Continuous","Substrate_Type","Ledge","Boulder","Cobble","Gravel","Mud","Bottom_Salinity_HYCOM","Bottom_Temperature_HYCOM","Bottom_Velocity_HYCOM","Bottom_Direction_HYCOM","Shannon.Weiner_Diversity","Assemblage_Density_per_100sqm","Assemblage_Biomass_kg_per_100sqm","Economic_Value_per_100sqm","Demersal_Fish_Density_per_100sqm","Mobile_Benthic_Invertebrate_Density_per_100sqm","Sessile_Invertebrate_Density_per_100sqm","Radiated_Shanny","Red_Hake","White_Hake","Cunner","Alligatorfish","Atlantic_Cod","Witch_Flounder","Snakeblenny","Silver_Hake","American_Plaice","Longhorn_Sculpin","Shorthorn_Sculpin","Pollock","Acadian_Redfish","Green_Sea_Urchin","Northern_Seastar","Blood_Star","American_Lobster","Jonah_Crab","Atlantic_Rock_Crab","Common_Sand_Dollar","Northern_Shrimp","Giant_Sea_Scallop","Sea_Potato","Pacific_Orange_Crust","Northern_Cerianthid","Boring_Sponge","White_Crust_Tunicate","Breadcrumb_Sponge","Finger_Sponge","Hydroid_sp","Iophon_Sponge","Palmate_Sponge","Clonal_Plumose_Anemone","Red_Beard_Sponge","Northern_Horse_Mussel","Sabellid_Worm","Polymastia_Sponge","Porifera_sp","Fig_Sponge","Northern_Lampshell","Tunicate_sp","Northern_Red_Anemone","Region","Segment_Area_sqm"
"345",205,"7/20/2011 0:00",2011,43.831683,-69.503212,"Pemaquid Point","WMCC",30,27,"boulder",0,1,0,0,0,31.4799995,15.63199997,0,180,1.139362,78.2414307,10.0815962,21.8449053,67.0640835,3.7257824,3.7257824,0,0,0,40.9836066,0,0,0,0,0,0,0,0,3.7257824,22.3546945,0,0,0,3.7257824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7257824,0,0,0,"Midcoast",26.84
"346",611.75,"8/30/2012 0:00",2012,44.63725,-67.2478,"Little Machias Bay","EMCC",30,21,"mud",0,0,0,0,1,32.9770012,8.265999794,0.003,180,0,4.7100773,2.7418529,21.7611209,0,4.7100773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7100773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cutler",21.23107425
"347",205.1,"8/22/2011 0:00",2011,43.775448,-69.320671,"Jimmys Hub","WMCC",30,24,"cobble",0,0,1,0,0,31.8880005,6.40899992,0.0092195,103,0.882806,158.1563929,7.7507814,21.7154489,39.147622,7.8295244,111.1792465,0,0,0,37.5817171,0,0,0,0,0,0,1.5659049,0,0,0,0,0,1.5659049,4.6977146,1.5659049,0,0,0,0,0,0,1.5659049,0,0,0,0,0,0,0,0,0,109.6133416,0,0,0,0,0,0,0,"Midcoast",63.86083936
"348",1108,"7/17/2013 0:00",2013,43.647369,-70.021879,"Halfway Ledge","WMCC",30,27,"ledge",1,0,0,0,0,32.2999992,7.342999935,0.0042426,45,0.542511,3179.216835,10.4617373,21.5371884,60.6009074,9.3232166,3109.292711,0,0,0,60.6009074,0,0,0,0,0,0,0,0,0,0,0,0,4.6616083,4.6616083,0,0,0,0,0,0,0,0,0,111.8785983,153.8330727,0,0,0,13.9848248,0,0,0,0,32.6312578,0,0,2796.964957,0,0,"Casco Bay",21.451824
"349",1258,"8/19/2013 0:00",2013,43.767922,-69.32329,"Monhegan Cable Route","WMCC",30,38,"gravel",0,0,0,1,0,32.7509995,6.390999794,0.0322025,64,1.039721,18.5504907,2.7746732,21.4941624,0,13.912868,4.6376227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6376227,9.2752453,0,0,0,0,0,0,4.6376227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",21.56277193
"350",111.5,"8/2/2010 0:00",2010,43.810159,-69.52149,"Pemaquid Point","WMCC",30,21,"ledge",1,0,0,0,0,32.0999985,6.072999954,0,180,0.932297,80.4107132,9.8180505,21.4331033,55.6689553,4.6390796,7.7317993,0,0,0,55.6689553,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6390796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7317993,0,0,0,0,0,0,0,"Midcoast",64.668
"351",1151,"8/20/2013 0:00",2013,43.749879,-69.331763,"Monhegan Cable Route","WMCC",60,64,"boulder",0,1,0,0,0,32.7680016,6.447000027,0.0322025,64,1.072316,347.107747,2.7240724,21.3823914,0,9.2562066,337.8515405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6281033,4.6281033,0,0,0,0,0,0,0,0,0,148.0993054,0,0,0,0,0,0,0,0,0,4.6281033,0,0,161.9836153,0,23.1405165,"Midcoast",21.60712362
"352",1317,"8/6/2013 0:00",2013,43.683575,-69.954328,"Buoy 20","WMCC",30,24,"ledge",1,0,0,0,0,32.368,9.838000298,0.02,90,0.665974,7761.871105,17.6560203,21.3076494,115.2981448,13.8357774,7632.737183,0,0,0,110.686219,0,0,0,0,0,0,0,4.6119258,0,0,0,4.6119258,4.6119258,4.6119258,0,0,0,0,0,0,0,0,4.6119258,9.2238516,9.2238516,0,0,0,0,0,0,55.3431095,0,0,0,13.8357774,5995.503527,1544.99514,0,"Casco Bay ",21.68291611
"353",369,"7/9/2012 0:00",2012,44.000781,-68.626307,"Eastern Head","EMCC",30,27,"ledge",1,0,0,0,0,32.1870003,10.14900017,0,180,1.366711,50.6987433,4.4508351,21.2940241,13.82693,9.2179534,27.65386,0,0,0,13.82693,0,0,0,0,0,0,0,0,0,0,0,0,4.6089767,4.6089767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0448833,0,4.6089767,0,0,0,0,0,"Hurricane Island Area",21.69679028
"354",1412,"8/19/2013 0:00",2013,43.759468,-69.333845,"Monhegan Cable Route","WMCC",60,49,"ledge",1,0,0,0,0,32.7509995,6.390999794,0.0322025,64,0.408621,603.6274036,2.6823396,21.2887854,0,59.9019561,543.7254475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4313711,36.8627422,4.6078428,0,0,0,0,0,0,0,0,0,543.7254475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",21.70212936
"355",1071,"7/16/2013 0:00",2013,43.67944,-70.066555,"100 ft off Jewel Island","WMCC",30,27,"ledge",1,0,0,0,0,32.3059998,7.084000111,0.0090554,354,0.141853,1758.45142,4.5332594,21.2573237,13.7379017,18.3172023,1726.396316,0,0,0,13.7379017,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5793006,13.7379017,0,0,0,0,0,0,0,0,0,9.1586011,0,0,0,0,0,0,0,0,0,0,0,1717.237715,0,0,"Casco Bay",21.837396
"356",804,"7/16/2013 0:00",2013,43.673762,-70.006897,"100 ft off Drunken Ledge","WMCC",30,33,"boulder",0,1,0,0,0,32.3069992,7.169000149,0.009434,328,0.858758,2133.759968,7.3806063,21.2461779,36.788965,9.1972412,2087.773762,0,0,0,36.788965,0,0,0,0,0,0,0,0,0,0,0,4.5986206,0,4.5986206,0,0,0,0,0,0,0,0,0,22.9931031,9.1972412,0,0,0,0,0,0,0,0,9.1972412,0,0,1310.606877,735.7792992,0,"Casco Bay",21.7456512
"357",860,"7/16/2013 0:00",2013,43.672497,-70.006214,"100 ft off Drunken Ledge","WMCC",30,38,"gravel",0,0,0,1,0,32.3069992,7.169000149,0.009434,328,0.149995,133.359998,2.6769712,21.2461779,0,4.5986206,128.7613774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5986206,0,0,0,0,0,0,0,128.7613774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casco Bay",21.7456512
"358",338.5,"7/9/2012 0:00",2012,43.988818,-68.833487,"2a","EMCC",60,43,"gravel",0,0,0,1,0,32.0859985,10.40600014,0.0014142,315,0.940448,45.8648045,2.7298823,21.2443029,0,13.7594412,32.1053631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5864804,4.5864804,4.5864804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1053631,0,0,0,0,0,0,"Hurricane Island Area",21.80321079
"359",1087,"7/17/2013 0:00",2013,43.64598,-70.026978,"Halfway Ledge","WMCC",30,29,"ledge",1,0,0,0,0,32.2999992,7.342999935,0.0042426,45,0.121973,5619.701949,4.4373514,21.2295142,13.7850416,4.5950139,5601.321893,0,0,0,13.7850416,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5950139,0,0,0,0,0,0,0,0,0,4.5950139,27.5700832,0,0,0,0,0,41.3551247,0,0,13.7850416,0,0,5514.01663,0,0,"Casco Bay",21.76272
"360",1598,"8/19/2013 0:00",2013,43.762348,-69.332767,"Monhegan Cable Route","WMCC",60,54,"mud",0,0,0,0,1,32.7509995,6.390999794,0.0322025,64,0.236484,265.6674444,2.7404809,21.2292895,0,13.7414196,251.9260248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5804732,9.1609464,0,0,0,0,0,0,251.9260248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",21.8318056
"361",1113,"7/17/2013 0:00",2013,43.647576,-70.02102,"Halfway Ledge","WMCC",30,31,"ledge",1,0,0,0,0,32.2999992,7.342999935,0.0042426,45,0.365776,3685.001331,9.9216729,21.1230117,54.8635433,9.1439238,3620.993864,0,0,0,50.2915814,0,0,0,0,0,0,0,4.5719619,0,0,0,0,4.5719619,4.5719619,0,0,0,0,0,0,0,0,73.1513912,4.5719619,91.439239,0,0,0,0,0,0,0,0,4.5719619,0,4.5719619,3428.971462,0,13.7158858,"Casco Bay",21.872448
"362",688,"9/3/2012 0:00",2012,43.908828,-68.871718,"Matinicus North","EMCC",30,35,"mud",0,0,0,0,1,32.8110008,9.206000328,0.0070711,225,1.459801,100.1127335,3.3044072,21.0907369,4.5505788,13.6517364,81.9104183,0,0,0,4.5505788,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5505788,9.1011576,0,0,0,0,0,0,4.5505788,0,0,13.6517364,0,0,0,0,0,0,0,54.6069455,0,0,9.1011576,0,0,0,"Hurricane Island Area",21.97522656
"363",1413,"8/19/2013 0:00",2013,43.759741,-69.332529,"Monhegan Cable Route","WMCC",60,41,"ledge",1,0,0,0,0,32.7509995,6.390999794,0.0322025,64,0.839004,435.2181821,7.8616235,20.9454179,40.8017046,45.3352273,349.0812502,0,0,0,40.8017046,0,0,0,0,0,0,0,0,0,0,0,27.2011364,13.6005682,4.5335227,0,0,0,0,0,0,0,0,0,340.0142048,0,0,0,0,0,0,0,0,0,4.5335227,0,0,0,0,4.5335227,"Midcoast",22.05790198
"364",221,"7/12/2011 0:00",2011,43.743623,-69.60108,"Pinkham Shoal","WMCC",60,64,"mud",0,0,0,0,1,31.5839996,9.961000443,0.0420595,28,0.096509,216.2400346,3.3655005,20.9244433,0,208.0800333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0800007,0,0,0,204.0000326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",24.5098
"365",1381,"8/6/2013 0:00",2013,43.683573,-69.992977,"West of Lumbo Ledge","WMCC",30,24,"ledge",1,0,0,0,0,32.4519997,8.812000275,0.0172627,100,0.412156,4264.459882,2.6352951,20.915409,0,4.5270275,4259.932854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5270275,0,0,0,0,0,0,0,0,0,153.9189342,31.6891923,0,0,0,0,0,0,0,0,0,0,0,3847.973354,226.3513738,0,"Casco Bay ",22.08955005
"366",370,"7/9/2012 0:00",2012,44.00092,-68.625967,"Eastern Head","EMCC",30,27,"ledge",1,0,0,0,0,32.1870003,10.14900017,0,180,1.0889,45.1679713,2.6658617,20.9011557,0,18.0671885,27.1007828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0335943,4.5167971,4.5167971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1007828,0,0,0,0,0,"Hurricane Island Area",22.13958191
"367",263.5,"7/20/2011 0:00",2011,43.831531,-69.503464,"Pemaquid Point","WMCC",30,27,"ledge",1,0,0,0,0,31.4799995,15.63199997,0,180,0.767031,257.1885156,11.9646082,20.807873,70.0267538,1.7955578,181.7750884,0,0,0,64.6400804,0,1.7955578,0,0,0,0,0,0,1.7955578,1.7955578,0,0,0,1.7955578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.9795306,0,0,0,1.7955578,0,0,0,"Midcoast",55.693
"368",1273,"8/19/2013 0:00",2013,43.76767,-69.32145,"Monhegan Cable Route","WMCC",30,29,"gravel",0,0,0,1,0,32.7509995,6.390999794,0.0322025,64,1.098612,13.3777577,2.6318983,20.6348723,0,8.9185052,4.4592526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4592526,4.4592526,0,0,0,0,0,0,4.4592526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",22.42528281
"369",373,"7/9/2012 0:00",2012,44.001523,-68.624481,"Eastern Head","EMCC",30,35,"ledge",1,0,0,0,0,32.1870003,10.14900017,0,180,1.332179,22.1411624,2.6551249,20.5236939,0,17.71293,4.4282325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4282325,0,4.4282325,8.856465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4282325,"Hurricane Island Area",22.58237355
"370",253,"7/12/2011 0:00",2011,43.770712,-69.604747,"East Damariscove Island","WMCC",30,27,"ledge",1,0,0,0,0,31.5839996,9.961000443,0.0420595,28,1.080658,151.6226658,6.5020083,20.4737252,18.1947199,121.2981325,12.1298133,0,0,0,0,0,0,0,0,0,0,0,0,18.1947199,0,0,0,16.1730843,2.0216355,2.0216355,0,0,101.0817772,0,0,0,12.1298133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",49.4649
"371",794,"7/10/2013 0:00",2013,43.860861,-69.329926,"Alan Island","WMCC",30,22,"boulder",0,1,0,0,0,32.3470001,7.326000214,0.0140357,274,0.983088,53.1396161,3.7101807,20.4592824,8.8566027,4.4283013,39.854712,0,0,0,8.8566027,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4283013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4283013,0,0,35.4264107,0,0,0,0,0,0,0,"Midcoast",22.5820224
"372",1648,"8/20/2013 0:00",2013,43.803245,-69.386898,"Monhegan Cable Route","WMCC",60,57,"mud",0,0,0,0,1,32.5,8.130999565,0.0322025,64,1.039721,17.7092978,2.5772555,20.4547691,0,4.4273245,13.2819734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4273245,0,0,0,0,0,0,0,4.4273245,0,8.8546489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",22.58700512
"373",1349,"8/6/2013 0:00",2013,43.662328,-69.93348,"Buoy 20","WMCC",30,30,"ledge",1,0,0,0,0,32.368,9.838000298,0.02,90,0.537645,11205.83391,3.7363954,20.4391781,8.833925,13.2508875,11183.74909,0,0,0,8.833925,0,0,0,0,0,0,0,0,0,0,0,0,4.4169625,4.4169625,4.4169625,0,0,0,0,0,0,0,0,13.2508876,48.5865877,0,0,0,0,0,0,0,0,0,0,13.2508876,9054.77316,2053.88757,0,"Casco Bay ",22.63999289
"374",210.8,"8/22/2011 0:00",2011,43.781023,-69.311913,"Eastern Duck","WMCC",30,23,"ledge",1,0,0,0,0,32.0169983,6.171000004,0.003,90,0.158411,118.7794932,2.5609071,20.3250178,0,4.3992405,114.3802527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3992405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.3802527,0,0,0,0,0,0,0,"Midcoast",22.7311965
"375",1311,"8/6/2013 0:00",2013,43.682957,-69.954977,"Buoy 20","WMCC",30,24,"ledge",1,0,0,0,0,32.368,9.838000298,0.02,90,0.638763,6703.434136,10.1221269,20.2422669,48.1946245,21.9066475,6628.951534,0,0,0,48.1946245,0,0,0,0,0,0,0,0,0,0,0,13.1439885,4.3813295,4.3813295,0,0,0,0,0,0,0,0,52.575954,13.1439885,61.338613,0,0,0,13.1439885,0,0,368.0316781,4.3813295,4.3813295,0,0,5717.634998,394.3196551,0,"Casco Bay ",22.82412222
"376",667,"9/2/2012 0:00",2012,44.230334,-68.186705,"100ft off MDI","EMCC",30,31,"ledge",1,0,0,0,0,32.6599998,8.829000473,0.0116619,31,0.983541,182.8095738,2.6041505,20.1731985,0,17.4104356,165.3991382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3526089,4.3526089,8.7052178,0,0,0,0,0,0,0,0,126.2256581,0,0,0,0,34.8208712,0,0,4.3526089,0,0,0,0,0,0,0,"MDI",22.97472672
"377",216.4,"8/24/2011 0:00",2011,43.751169,-69.301835,"Gull 3","WMCC",30,20,"ledge",1,0,0,0,0,32.0419998,6.28000021,0.0070711,45,1.134528,105.2848116,11.0356759,20.1615881,47.1966397,3.6305107,54.4576612,0,0,0,10.8915322,0,0,0,0,0,0,0,0,36.3051075,0,0,0,0,0,3.6305107,0,0,0,0,0,0,0,0,0,1.8152554,0,0,0,0,0,0,52.6424058,0,0,0,0,0,0,0,"Midcoast",55.0886677
"378",1095,"7/17/2013 0:00",2013,43.646671,-70.024533,"Halfway Ledge","WMCC",30,24,"ledge",1,0,0,0,0,32.2999992,7.342999935,0.0042426,45,0.531774,10927.48782,32.3949623,20.00244,233.4194392,17.2903288,10676.77805,0,0,0,233.4194392,0,0,0,0,0,0,0,0,0,0,0,4.3225822,4.3225822,4.3225822,4.3225822,0,0,0,0,0,324.1936655,0,0,263.6775146,168.5807061,0,0,0,185.8710349,0,0,0,0,0,0,8.6451644,9725.809965,0,0,"Casco Bay",23.13432
"379",1379,"8/6/2013 0:00",2013,43.683493,-69.993088,"West of Lumbo Ledge","WMCC",30,25,"ledge",1,0,0,0,0,32.4519997,8.812000275,0.0172627,100,0.07948,6544.788293,2.5098048,19.9194372,0,17.2458189,6527.542474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9343642,4.3114547,0,0,0,0,0,0,0,0,8.6229095,43.1145474,8.6229095,0,0,0,0,0,0,0,0,0,0,0,6467.182108,0,0,"Casco Bay ",23.19402755
"380",1252,"8/19/2013 0:00",2013,43.76797,-69.32398,"Monhegan Cable Route","WMCC",30,30,"gravel",0,0,0,1,0,32.7509995,6.390999794,0.0322025,64,0,4.2940951,2.4996993,19.8392334,0,4.2940951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2940951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",23.28779368
"381",1313,"8/6/2013 0:00",2013,43.683135,-69.954805,"Buoy 20","WMCC",30,24,"ledge",1,0,0,0,0,32.368,9.838000298,0.02,90,0.573931,7664.120775,5.4339165,19.7485531,21.372339,4.2744678,7638.473968,0,0,0,17.0978712,0,0,0,0,0,0,0,4.2744678,0,0,0,0,0,4.2744678,0,0,0,0,0,0,0,0,0,17.0978712,17.0978712,0,0,0,0,0,0,213.7233903,0,8.5489356,0,8.5489356,6411.701708,961.7552562,0,"Casco Bay ",23.39472527
"382",1318,"8/6/2013 0:00",2013,43.68369,-69.954254,"Buoy 20","WMCC",30,25,"ledge",1,0,0,0,0,32.368,9.838000298,0.02,90,0.61086,3945.333785,24.8951835,19.7485531,175.25318,4.2744678,3765.806136,0,0,0,175.25318,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2744678,0,0,0,0,0,0,0,0,12.8234034,145.3319054,55.5680815,0,0,0,17.0978712,0,0,94.0382917,0,0,0,0,3419.574244,21.372339,0,"Casco Bay ",23.39472527
"383",1581,"8/19/2013 0:00",2013,43.759201,-69.33516,"Monhegan Cable Route","WMCC",60,59,"mud",0,0,0,0,1,32.7509995,6.390999794,0.0322025,64,0.431071,110.7278582,2.5480033,19.738251,0,12.7762914,97.9515669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2587638,8.5175276,0,0,0,0,0,0,97.9515669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",23.48099243
"384",1427,"8/20/2013 0:00",2013,43.750496,-69.332315,"Monhegan Cable Route","WMCC",60,61,"ledge",1,0,0,0,0,32.7680016,6.447000027,0.0322025,64,1.625811,316.1350558,2.542164,19.7375921,0,17.0883813,299.0466742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.816286,4.2720953,0,0,0,0,0,0,0,29.9046674,0,72.6256209,0,0,0,0,0,4.2720953,0,0,21.3604767,0,0,0,128.1628604,0,42.7209535,"Midcoast",23.40771726
"385",1396,"8/6/2013 0:00",2013,43.683224,-69.99438,"West of Lumbo Ledge","WMCC",30,23,"ledge",1,0,0,0,0,32.4519997,8.812000275,0.0172627,100,0.262755,9492.52293,42.9058561,19.7374404,316.1326268,21.3603126,9155.029991,0,0,0,316.1326268,0,0,0,0,0,0,0,0,0,0,0,0,17.0882501,4.2720625,0,0,0,0,0,0,0,0,0,170.882501,12.8161876,0,0,0,0,0,0,0,0,0,0,0,8971.331302,0,0,"Casco Bay ",23.4078971
"386",1610,"8/19/2013 0:00",2013,43.76743,-69.323003,"Monhegan Cable Route","WMCC",30,28,"mud",0,0,0,0,1,32.7509995,6.390999794,0.0322025,64,0,4.2678803,2.4844391,19.7181182,0,4.2678803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2678803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",23.430835
"387",684.5,"9/3/2012 0:00",2012,43.788186,-68.838245,"East Mat. 3","EMCC",60,75,"mud",0,0,0,0,1,33.3260002,7.616000175,0.007,90,0.485104,93.4373417,2.4723725,19.6223503,0,4.2471519,89.1901898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2471519,0,0,0,0,0,0,0,80.695886,0,0,0,0,0,0,8.4943038,0,0,0,0,0,0,0,0,0,0,"Hurricane Island Area",23.5451904
"388",1103,"7/17/2013 0:00",2013,43.647101,-70.023077,"Halfway Ledge","WMCC",30,23,"ledge",1,0,0,0,0,32.2999992,7.342999935,0.0042426,45,1.248343,7064.334349,3.0141415,19.6142251,4.2453932,25.4723594,7034.616597,0,0,0,4.2453932,0,0,0,0,0,0,0,0,0,0,0,4.2453932,16.981573,4.2453932,0,0,0,0,0,0,0,0,12.7361797,1379.752803,632.5635926,0,0,0,1108.047635,0,0,80.6624715,0,0,0,0,3820.853915,0,0,"Casco Bay",23.554944
"389",202,"7/12/2011 0:00",2011,43.770496,-69.604872,"East Damariscove Island","WMCC",30,27,"boulder",0,1,0,0,0,31.5839996,9.961000443,0.0420595,28,2.055736,88.8533475,8.8000034,19.5833732,36.5866726,13.066669,15.6800026,0,0,0,28.7466713,0,0,0,0,0,0,0,0,7.8400013,0,2.6133338,0,2.6133338,2.6133338,2.6133338,2.6133338,0,0,0,0,0,7.8400013,0,0,0,0,0,0,0,5.2266675,0,0,0,0,0,0,0,0,2.6133338,"Midcoast",38.2653
"390",885,"7/8/2013 0:00",2013,43.862471,-69.329193,"Alan Island","WMCC",30,24,"ledge",1,0,0,0,0,32.2809982,8.772000313,0.0186815,286,1.331972,347.1864416,3.5473726,19.5614992,8.467962,16.935924,317.5485746,0,0,0,8.467962,0,0,0,0,0,0,0,0,0,0,0,0,12.701943,4.233981,0,0,0,0,0,0,0,0,0,203.2310877,0,0,33.871848,0,0,0,0,59.2757339,0,0,0,0,21.169905,0,0,"Midcoast",23.61843384
"391",608.75,"8/30/2012 0:00",2012,44.637133,-67.24915,"Little Machias Bay","EMCC",30,21,"mud",0,0,0,0,1,32.9770012,8.265999794,0.003,180,0.693147,8.4539848,2.4817356,19.5482819,0,8.4539848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2269924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cutler",23.65748273
"392",361,"8/14/2012 0:00",2012,44.123612,-68.074295,"200 ft MDI","EMCC",60,62,"ledge",1,0,0,0,0,33.0219994,8.451000214,0.007,180,1.613794,84.4732016,2.4860197,19.5138153,0,29.5656206,54.907581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3419605,4.2236601,0,0,0,0,0,0,0,0,0,0,4.2236601,12.6709802,0,16.8946403,0,0,0,0,0,0,0,0,0,0,21.1183004,"MDI",23.67614772
"393",1586.5,"8/19/2013 0:00",2013,43.759402,-69.333912,"Monhegan Cable Route","WMCC",60,50,"mud",0,0,0,0,1,32.7509995,6.390999794,0.0322025,64,0.992076,440.4960146,3.0203849,19.4201817,4.1952001,25.1712008,411.1296136,0,0,0,4.1952001,0,0,0,0,0,0,0,0,0,0,0,4.1952001,8.3904003,4.1952001,0,8.3904003,0,0,0,0,0,222.3456074,0,188.7840062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",23.83676504
"394",1340,"8/6/2013 0:00",2013,43.685154,-69.952893,"Buoy 20","WMCC",30,32,"ledge",1,0,0,0,0,32.368,9.838000298,0.02,90,0.163511,3642.762528,4.5630206,19.2783495,16.6907791,37.5542529,3588.517496,0,0,0,16.6907791,0,0,0,0,0,0,0,0,0,0,0,25.0361686,8.3453895,4.1726948,0,0,0,0,0,0,0,0,0,33.3815581,0,0,0,0,0,0,0,0,0,0,0,8.3453895,3546.790548,0,0,"Casco Bay ",23.96532833
"395",1423,"8/19/2013 0:00",2013,43.762967,-69.333739,"Monhegan Cable Route","WMCC",60,59,"ledge",1,0,0,0,0,32.7509995,6.390999794,0.0322025,64,0.847314,419.4491972,2.5115676,19.2478892,0,29.0707364,390.3784607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6118494,4.1529623,8.3059247,0,0,0,0,0,0,8.3059247,0,29.0707364,0,0,0,0,0,0,0,0,0,0,0,0,332.2369879,0,20.7648117,"Midcoast",24.07919735
"396",213.8,"8/22/2011 0:00",2011,43.775702,-69.319415,"Jimmys Hub","WMCC",30,27,"ledge",1,0,0,0,0,32.0169983,6.171000004,0.003,90,0.289813,185.1982668,2.4226631,19.227824,0,4.1617588,181.0365079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1617588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.7129903,0,0,0,8.3235176,0,0,0,"Midcoast",48.05660526
"397",624.5,"9/2/2012 0:00",2012,44.184209,-68.157958,"Baker's Island Lighthouse","EMCC",60,56,"mud",0,0,0,0,1,32.8129997,8.680000305,0.0237065,332,1.080574,62.1564971,2.6774732,19.216459,4.1437665,12.4312994,41.4376647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1437665,0,8.2875329,0,0,0,0,0,41.4376647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MDI",24.13263408
"398",1266,"8/19/2013 0:00",2013,43.76768,-69.32225,"Monhegan Cable Route","WMCC",30,37,"gravel",0,0,0,1,0,32.7509995,6.390999794,0.0322025,64,0.693147,8.2814691,2.4439056,19.1609529,0,8.281469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1407345,4.1407345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midcoast",24.15030456
